id,tenant_id,text,rating,date,source,prediction_1,score_1,prediction_2,score_2,prediction_3,score_3
3749,2,Order never delivered and Decathlon is running out the clock...! - avoid,1,2020-06-09,trustpilot,negative,0.9798330068588256,Order Issue,83.13,Delivery Issue,36.75
3752,2,Too bad - Many products come from China (Made in Covid).,2,2020-06-06,trustpilot,negative,0.9522981643676758,Order Issue,69.65,Expensive,41.01
3753,2,Of course it's not expensive but for children I don't trust this country which lies shamelessly on many subjects.,1,2020-06-06,trustpilot,negative,0.963612139225006,Politics Issue,97.29,Foreign Policies,78.1
3754,2,"I ordered 2 bikes on May 10 for a... - So please no more Chinese products, but no problem for products from elsewhere in Asia.",1,2020-06-05,trustpilot,neutral,0.7283449769020081,Not Bad,66.8,Foreign Policies,45.28
3757,2,If I could have put 0 I would have... - Hello,1,2020-06-04,trustpilot,neutral,0.942115306854248,Not Bad,70.57,OK,26.14
3761,2,Decathlon - Velo pliant electrique TILT 500 E - 40 minutes drive to pick up my order which was supposed to be ready.,1,2020-06-04,trustpilot,neutral,0.933513879776001,Not Bad,51.93,RAS,28.34
3762,2,"Once there, I was given only one item out of the 3 ordered (fortunately I looked in the bag before leaving!!!).",1,2020-06-03,trustpilot,neutral,0.7010514140129089,Not Bad,64.14,Average Service,36.74
3763,2,Décathlon cycles: 2 weights 2 measures... - they've been looking for the rest of my order for over 45 minutes...,1,2020-06-02,trustpilot,negative,0.7251412868499756,Order Issue,85.09,Not corresponding,39.64
3764,2,Never again !!!!@ - only to be told that the items are no longer available.,1,2020-06-02,trustpilot,negative,0.9775533080101012,Order Issue,56.74,Stock Problem,60.44
3765,2,CRAP online service - use someone else pls - I have to get my money back and have to return the only item I could get...,1,2020-06-01,trustpilot,negative,0.9810185432434082,Order Issue,51.73,Stock Problem,37.48
3766,2,Incredibly incompetent! - more than an hour and a half drive there and back and a 45-minute wait for nothing at all !!!,1,2020-05-30,trustpilot,negative,0.9809035658836364,Customer Service Issue,48.63,Stock Problem,36.33
3767,2,"Bought a new bike 450€ rear wheel... - NEVER AGAIN AT DECATHLON, I would go to other stores",1,2020-05-30,trustpilot,negative,0.9284383058547974,Order Issue,72.64,Expensive,48.77
3773,2,Thank you COVID and thank you décathlon SAV !vraiment très déçu de cette grande chaine commerciale .,1,2022-03-29,trustpilot,positive,0.6842091679573059,Corresponding,76.49,Corresponding,46.55
3774,2,"Terrible treatment of customers - 2 pairs of hiking boots unused for 5 years, safe.",1,2022-03-28,trustpilot,negative,0.9775989055633544,Order Issue,50.76,Stock Problem,32.79
3775,2,"Unless they change their attitude - The first 10 minutes of walking, the sole disintegrates completely.",1,2022-03-28,trustpilot,negative,0.9547727704048156,Order Issue,50.4,Staff Problem,35.21
3776,2,"Useless, absolutely useless - The second, idem 10 mn the sole starts to crack and disintegrate.",1,2022-03-28,trustpilot,negative,0.9817762970924376,Order Issue,56.64,Not corresponding,37.16
3777,2,🇺🇦🇺🇦🇺🇦 - The moral is that Quechua shoes have a use-by date.,1,2022-03-27,trustpilot,neutral,0.963124930858612,Good,60.1,RAS,41.99
3782,2,"Honest to you who financed this... - Unless they change their attitude, I will never again shop there!",1,2022-03-24,trustpilot,negative,0.9685938954353333,Order Issue,45.12,Stock Problem,30.33
3783,2,Where's my order? -,1,2022-03-24,trustpilot,neutral,0.8840263485908508,Good,55.34,RAS,23.57
3784,2,"Long live Ukraine - March 26, 2022",1,2022-03-24,trustpilot,positive,0.8823777437210083,Corresponding,80.34,Corresponding,73.29
3786,2,a few days ago during a walk... - How to use a free delivery voucher when we don't deliver your customers' orders?,1,2020-06-19,trustpilot,negative,0.6012647151947021,Order Issue,52.14,Delivery Issue,71.57
3789,2,"The Sav vélo department is indeed overwhelmed, but the response from the Cherbourg department stunned me.",1,2020-06-17,trustpilot,neutral,0.5332903861999512,Not Bad,60.78,Average Service,36.34
3791,2,"Honestly it's an answer? Why buy from decathlon? they don't repair their bikes we're not ""privileged"" customers""""",5,2020-06-17,trustpilot,negative,0.8723099827766418,Order Issue,41.41,Expensive,31.04
3793,2,Treadmill and after-sales service completely out of order - Very disappointed.,1,2020-06-16,trustpilot,negative,0.982390284538269,Order Issue,67.08,Stock Problem,32.3
3795,2,After picking up my bike this Saturday... - Hello,2,2020-06-15,trustpilot,neutral,0.9497847557067872,Good,60.16,Service Good,32.99
3796,2,"Order placed 1 month ago,arrived... - I'm here to tell you about my disastrous customer experience",1,2020-06-13,trustpilot,negative,0.9793800115585328,Order Issue,54.29,Delivery Issue,39.51
3800,2,"The friendly salesman tells me that the thermos has probably lost its gas, making it ineffective.",3,2020-06-11,trustpilot,negative,0.9332948327064514,Customer Service Issue,66.29,Staff Issue,41.94
3802,2,"Yes, you heard me right, so here we are, waiting for the store manager to pick up an electric kettle.",1,2020-06-10,trustpilot,neutral,0.6645038723945618,Good,63.11,RAS,34.79
3803,2,Keep kissing Putin's butth0le and maybe... - Keep kissing Putin's butth0le and maybe he'll give 5 stars,1,2022-03-21,trustpilot,negative,0.905680239200592,Politics Issue,91.98,Foreign Policies,75.72
3807,2,This chain of sports article except... - #ukrainerussia,1,2022-03-19,trustpilot,neutral,0.9579054713249208,Not Bad,63.45,RAS,46.54
3808,2,The mark of shame - #ukraine,1,2022-03-18,trustpilot,negative,0.9251928329467772,Politics Issue,38.66,Mask,36.78
8907,3,Impossible to order on site - Distinti saluti,1,2020-04-15,trustpilot,negative,0.952994704246521,Order Issue,84.47,Delivery Issue,31.98
3809,2,Disgusted - This chain of sporting goods has become uninteresting.,2,2022-03-18,trustpilot,negative,0.9788374900817872,Order Issue,50.83,Not corresponding,36.66
3812,2,I just called the Reims store... -,1,2022-03-16,trustpilot,neutral,0.9650801420211792,Not Bad,61.98,OK,32.97
3813,2,"Mediocre quality dipstick - March 18, 2022",3,2022-03-14,trustpilot,negative,0.976276397705078,Order Issue,60.82,Delivery Issue,34.96
3814,2,Practical and affordable - lousy products ....,4,2022-03-12,trustpilot,negative,0.9789395332336426,Order Issue,67.4,Expensive,34.2
3818,2,Décathlon cannot guarantee their deliveries - TRIBORD Decathlon anorak bought 3 or 4 years ago in a Decathlon store in Savoie.,1,2022-03-04,trustpilot,neutral,0.5554206967353821,Not Bad,50.98,Average Service,46.17
3819,2,Don't believe website for items in stock - The zipper never worked properly.,1,2022-03-02,trustpilot,negative,0.98182213306427,Order Issue,81.95,Stock Problem,83.52
3820,2,"A shoddy delivery - Reported on March 9, 2022 at the Decathlon store in Créteil carrefour Pompadour in Val de Marne.",2,2022-02-28,trustpilot,negative,0.9646115303039552,Order Issue,62.52,Delivery Issue,61.55
3821,2,Decathon La Rochelle execrable acceuil ! - I bought my nephew a bmx in 2017.,1,2020-07-06,trustpilot,positive,0.8269209861755371,Corresponding,77.22,Corresponding,58.92
3822,2,Appalling online experience - I realized recently (in 2020) that he wasn't using it. So I asked him about it.,1,2020-07-04,trustpilot,negative,0.9717976450920104,Order Issue,46.95,Delivery Issue,32.75
3824,2,Never again... - I inspect the moving rear wheel and realize that there are no ball bearings in the rear wheel hub.,1,2020-07-01,trustpilot,negative,0.85379558801651,Order Issue,46.01,Not corresponding,38.31
3825,2,I go to the workshop in the cycle department at Decathlon La Rochelle (Beaulieu/CHARENTE-MARITIME).,1,2020-06-29,trustpilot,neutral,0.9572382569313048,Not Bad,52.62,Service Good,29.6
3827,2,"The """"nice """"technician"""" laughs in my face and replies """"but the bearings are in the hub.""""",2,2020-06-27,trustpilot,neutral,0.7594095468521118,Not Bad,51.76,OK,31.02
3828,2,Charged 10 bucks to break my bike - I tell myself that rather than arguing over nothing I'll bring him the wheel in question.,1,2020-06-26,trustpilot,negative,0.9035221934318542,Politics Issue,51.2,Foreign Policies,44.11
3832,2,what you sell is what you are - Bad will clearly displayed.,1,2020-06-24,trustpilot,negative,0.9163280129432678,Order Issue,44.32,Not corresponding,52.24
3834,2,"Lamentable! - I'm getting impatient, so I ask who manages this sort of thing.",1,2020-06-23,trustpilot,negative,0.9576292037963868,Order Issue,49.52,Delivery Issue,27.38
3835,2,"""Very slow order preparation and delivery - the young man replies, ""I'm just a trainee, I'll get you a manager"".",1,2020-06-23,trustpilot,negative,0.7359598875045776,Order Issue,70.0,Delivery Issue,39.42
3836,2,"""I made an appointment on June 11 for... - I'm waiting for the person in charge to whom I'll explain the story. """,1,2020-06-22,trustpilot,neutral,0.9787811040878296,Good,51.7,Internal Policies,20.57
3838,2,I tell him this is gross negligence and ask him who would have been responsible if my nephew had broken his teeth.,2,2020-06-20,trustpilot,negative,0.938898265361786,Customer Service Issue,41.23,Staff Issue,60.47
3840,2,I tell him there's no point in arguing any longer and that I can just complain on the Decathlon website.,1,2020-06-20,trustpilot,negative,0.8164445161819458,Politics Issue,39.62,Foreign Policies,46.54
3841,2,Decathlon full on disappointment - As Decathlon doesn't offer any suitable review space for these services I post it here.,1,2022-02-26,trustpilot,negative,0.9794682860374452,Politics Issue,38.16,Internal Policies,40.94
3842,2,magasin tres bien - Delivery by 2 deliverymen in the room of choice was never assured.,4,2022-02-24,trustpilot,negative,0.5777704119682312,Order Issue,51.25,Delivery Issue,52.23
3849,2,"I insist, a manager arrives and confirms that it's not ""their policy"". What about the policy of ""satisfying a customer""?",5,2022-02-09,trustpilot,neutral,0.5956155061721802,Not Bad,60.2,Internal Policies,65.31
3853,2,Thieves - See you soon!,1,2022-01-29,trustpilot,negative,0.7933046221733093,Order Issue,47.34,Stock Problem,29.59
3854,2,"Disappointing service - Hello,",3,2022-01-29,trustpilot,negative,0.9801456332206726,Order Issue,49.99,Delivery Issue,41.28
3855,2,Responsive customer service - My opinion is very mixed.,5,2022-01-27,trustpilot,negative,0.7775090932846069,Customer Service Issue,46.8,Staff Issue,63.93
3856,2,Seeing the reviews I hope that the... - I really like the store in Clermont Ferrand la pardieu where I am a loyal customer.,1,2022-01-27,trustpilot,positive,0.9899170994758606,Corresponding,58.45,Good Quality,43.99
3857,2,I often order from the site... - I have been disappointed lately.,4,2022-01-24,trustpilot,negative,0.9763327240943908,Order Issue,83.8,Delivery Issue,32.88
3858,2,"not good - At the checkout, as usual, I give my name so that the cashier can find my loyalty card.",1,2022-01-21,trustpilot,negative,0.9647316336631776,Customer Service Issue,46.45,Staff Issue,57.42
3861,2,I recently bought a bag to go on the... - The bike is less than 4km done.,1,2020-07-18,trustpilot,neutral,0.9622159004211426,Not Bad,61.41,OK,53.36
3862,2,"I ordered a triban femme easy - Anyway, since I live more than 30 km from the decat, I took care of everything myself.",5,2020-07-17,trustpilot,positive,0.8047395348548889,Delivery,50.09,Fast Delivery,39.34
3863,2,DCUK7166317,1,2020-07-17,trustpilot,neutral,0.9548729062080384,Not Bad,54.4,RAS,23.75
3864,2,"I ordered an exercise bike with a 25€ option for home delivery on July 22, as the free store pickup was on July 27.",5,2020-07-17,trustpilot,neutral,0.9477798342704772,Not Bad,64.63,Average Service,42.17
3867,2,"I ordered a triban femme easy, the bike arrived on time, well adjusted and assembled by the Decathlon team. Very pleasant bike.",2,2020-07-16,trustpilot,positive,0.9908488988876344,Delivery,47.08,Excellent,56.14
3869,2,After choosing for more than a... - Really 0,1,2020-07-13,trustpilot,neutral,0.6826863288879395,Not Bad,89.65,OK,32.81
3870,2,Don't buy quecho mattresses - No info we ordered for our daughter's birthday a trampoline,1,2020-07-13,trustpilot,negative,0.9246501922607422,Order Issue,92.32,Expensive,46.83
3871,2,13/07/2020 - The package was supposedly stolen or lost,1,2020-07-13,trustpilot,negative,0.8679735660552979,Order Issue,55.56,Delivery Issue,52.84
3872,2,No refund after a month!!!! - No info from customer service,1,2020-07-08,trustpilot,negative,0.9757718443870544,Customer Service Issue,54.37,Defective Product,53.82
3873,2,Caution - I had to call 10 times to get info,1,2020-07-08,trustpilot,negative,0.6457532644271851,Customer Service Issue,49.64,Staff Issue,47.91
3874,2,Customer service of the last century - No commercial gesture,1,2020-07-08,trustpilot,neutral,0.4414393305778503,Good,68.66,Service Good,44.15
3875,2,Je mais 3 étoile pour certaines pièce... - bonjour,3,2020-07-08,trustpilot,neutral,0.9609177112579346,Good,56.15,RAS,65.86
3876,2,They don't care about customers - I'm very disappointed with your online services,1,2020-07-07,trustpilot,negative,0.9829635620117188,Customer Service Issue,70.06,Staff Issue,61.59
3877,2,because I came to your store at DECATHLON.ARRAS.62 to buy 4 Bikes TOUT CHEMIN ELECTRIQUE RIVERSIDE 500 E GRIS ROUGE,1,2020-07-07,trustpilot,neutral,0.9481574892997742,Not Bad,71.36,RAS,94.48
3878,2,Cap sur le bas de gamme - Aïe aïe aïe,1,2022-01-21,trustpilot,neutral,0.9683386087417604,Not Bad,55.15,RAS,64.38
3879,2,"Visiting Decathlon Lyon Part Dieu today, what a slap in the face in 2 years of Covid crisis!",1,2022-01-20,trustpilot,negative,0.9549782276153564,Politics Issue,56.64,Foreign Policies,69.62
3880,2,"Trés mal passé - The Quechua brand made in china has invaded everything, playing the very low-end game at every level.",2,2022-01-17,trustpilot,negative,0.9513068795204164,Order Issue,43.21,Expensive,30.33
3881,2,"It's become almost impossible to find good products here, but it seems to suit a certain clientele, so...",5,2022-01-17,trustpilot,neutral,0.5464898943901062,Good,60.03,Average Service,40.32
3882,2,Impossible to cancel an order - We won't forget the checkouts where you have to do everything yourself... a disaster!,1,2022-01-17,trustpilot,negative,0.9685600996017456,Order Issue,74.76,Stock Problem,56.45
3883,2,"Delivery costs very expensive I think... - Result, direction Vieux Campeur",2,2022-01-14,trustpilot,negative,0.8971464037895203,Order Issue,63.3,Delivery Issue,63.7
3884,2,"Trainings - I don't know where Decathlon is going, but it's not looking good!",1,2022-01-13,trustpilot,negative,0.9763872027397156,Order Issue,56.99,Delivery Issue,38.55
3885,2,"We're being taken for fools - Delayed order, for the third time. Go to the store or don't.",1,2022-01-12,trustpilot,negative,0.9752172231674194,Order Issue,85.08,Stock Problem,39.03
3887,2,"Excellent online sales site, good quality products, return possible over a particularly long period. I highly recommend it.",5,2022-01-11,trustpilot,positive,0.9919232726097108,Corresponding,67.6,Corresponding,62.4
3888,2,"Excellent in-store experience! - I really like decathlon but after an experience on the website, my opinion has changed.",5,2022-01-09,trustpilot,positive,0.9911810159683228,Staff,43.03,Correct,50.11
3889,2,"Relay delivery - On amazon, if you make a mistake on an order, you can cancel it in 2 clicks.",1,2022-01-08,trustpilot,neutral,0.8560094237327576,Good,63.59,Service Good,50.02
3890,2,On the whole it's a report... - Impossible to cancel on decathlon.fr,4,2022-01-07,trustpilot,neutral,0.7715924978256226,Not Bad,77.55,OK,25.04
3892,2,"Mixed order - After sending an email, I get a reply:",3,2022-01-05,trustpilot,neutral,0.9495925903320312,Not Bad,53.78,Average Service,38.51
3893,2,"""2 orders with them and 2 disasters - """"I invite you to contact Decathlon France customer service on 09 69 32 33 22. """,1,2022-01-05,trustpilot,negative,0.7829824686050415,Customer Service Issue,50.84,Staff Issue,40.73
3894,2,"""Very rude staff - Unfortunately we do not have access to orders placed on decahtlon.fr"""" """,1,2022-01-03,trustpilot,negative,0.9804789423942566,Order Issue,73.48,Staff Problem,64.43
3895,2,"Horrible Product and Bad Customer Service - Impossible to cancel on the site, now by email and asks me to call a phone number.",1,2022-01-03,trustpilot,negative,0.9822046160697936,Order Issue,60.89,Stock Problem,36.49
3896,2,Absolutely unreliable service - Everything is done to waste my time and dissuade me from cancelling an order.,1,2021-12-31,trustpilot,negative,0.9822080731391908,Order Issue,70.98,Delivery Issue,37.33
3897,2,I like this business - Disastrous experience.,3,2021-12-31,trustpilot,negative,0.7076079845428467,Order Issue,48.31,Stock Problem,39.21
3898,2,DO NOT USE THEIR ONLINE SERVICE- YOU... - DO NOT USE THEIR ONLINE SERVICE- YOU HAVE BEEN WARNED!!!,1,2020-08-04,trustpilot,negative,0.9764567613601683,Customer Service Issue,75.19,Staff Issue,40.06
3900,2,Deplorable - DO NOT USE THEIR ONLINE SERVICE THEY ARE FRAUDSTERS! THEY HAVE LIED ABOUT HAVING A SERVICE AT ALL.,1,2020-08-03,trustpilot,negative,0.9831048846244812,Customer Service Issue,54.01,Stock Problem,37.23
3902,2,Waited on nominated day at home nothing came and found out they never took from my account and no communication at all .,1,2020-07-31,trustpilot,negative,0.9666318297386168,Order Issue,49.05,Not corresponding,42.08
3903,2,Still same issue even worse while other businesses giving customers relieve in this covid 19 time .,1,2020-07-30,trustpilot,negative,0.9670307636260986,Customer Service Issue,47.15,Staff Issue,44.25
3904,2,But decathlon increased del charge to nearly 20 pounds but bikes still not in stock .what a joke avoid to waste the time,1,2020-07-30,trustpilot,negative,0.97378808259964,Order Issue,63.39,Stock Problem,73.28
3908,2,avoid decathlon! - 15 days later I still don't have my money !!!!!!,1,2020-07-29,trustpilot,negative,0.9808958768844604,Order Issue,46.88,Expensive,41.25
3909,2,Delays not respected when... - I'm told several times that the transfer will be made and I'm still waiting!,1,2020-07-27,trustpilot,negative,0.971065104007721,Order Issue,74.58,Delivery Issue,45.04
3910,2,Really slow delivery - The treasury department doesn't reply to email and customer service is unable to do anything.,1,2020-07-24,trustpilot,negative,0.9802170395851136,Customer Service Issue,66.5,Staff Issue,37.55
3911,2,"new Crankset?, just right Crank! used - No one is able to move this refund forward.",1,2020-07-29,trustpilot,negative,0.9464486241340636,Order Issue,58.28,Not corresponding,41.52
3912,2,"Flee... - I've been a customer for years, I don't think I'll buy from them again and I won't recommend them again.",1,2020-07-23,trustpilot,negative,0.981547713279724,Order Issue,55.09,Delivery Issue,37.12
3913,2,"Very disappointing - For the second time, Decathlon has failed to meet its delivery commitments.",1,2020-07-21,trustpilot,negative,0.9813180565834044,Order Issue,70.17,Delivery Issue,83.56
3914,2,One week after ordering and still not delivered (swimming goggles for my little girl who won't benefit from them....),1,2020-07-21,trustpilot,negative,0.9668303728103638,Order Issue,87.68,Delivery Issue,69.5
3915,2,Au top I recommend the eyes close - Contacted they unload on the carrier. Too easy!!! How does Amazon do it?,5,2020-07-20,trustpilot,positive,0.8612295389175415,Corresponding,44.61,Good Quality,33.45
3916,2,"Buy cheap? - Buy cheap, buy twice.",1,2021-12-29,trustpilot,neutral,0.9596500396728516,Good,56.0,Average Service,32.81
3917,2,Super service - Avoid at your peril!,5,2021-12-28,trustpilot,positive,0.8370835185050964,Staff,46.13,Correct,58.72
3919,2,Following a purchase of a billiard table... - Good quality products at affordable prices.,1,2021-12-26,trustpilot,positive,0.9646416902542114,Corresponding,41.03,Good Quality,67.34
3920,2,"After Decathlon makes politics on its ads, pro multiculturalism and pro veil for women, we don't want to see that.",3,2021-12-26,trustpilot,negative,0.8784469366073608,Politics Issue,99.68,Foreign Policies,40.16
3921,2,Domyos support has been absent for 1 month - Following a purchase of a BT 600 us convertible billiard table,1,2021-12-26,trustpilot,negative,0.8953518867492676,Customer Service Issue,42.05,Staff Issue,53.21
3922,2,Order made on december 6th for the... - Quality product but the customer service in store is sometimes disappointing...,1,2021-12-21,trustpilot,negative,0.9759289622306824,Customer Service Issue,50.54,Stock Problem,76.53
3923,2,Worst store I ever been in Canada(Decathlon... - Domyos run 100 treadmill broke after 11 months.  ,1,2021-12-19,trustpilot,negative,0.9836403727531432,Order Issue,54.69,Stock Problem,43.9
3926,2,"The engineers after nearly a month did contact me for an appointment, however as I had covid I had to rearrange.  Big mistake",1,2021-12-13,trustpilot,negative,0.9440609216690063,Customer Service Issue,53.8,Staff Issue,71.57
3929,2,"Very unsatisfied. - Feel free to use them, if you fancy getting irate",1,2021-12-11,trustpilot,negative,0.9802817106246948,Order Issue,49.95,Not corresponding,43.7
3931,2,Online shopping to be avoided !!! - I will no longer order on the site!!!,1,2021-12-09,trustpilot,negative,0.9789007902145386,Order Issue,85.24,Delivery Issue,34.07
3932,2,Best in store service - I always have a great time when I go to Decathlon stores to buy equipment!,5,2021-12-08,trustpilot,positive,0.9928430318832396,Delivery,44.57,Fast Delivery,55.44
3933,2,"We find all types of equipment at all prices. What's more, most of the time the sales staff are pleasant and helpful.",1,2021-12-07,trustpilot,positive,0.9889511466026306,Staff,65.47,Correct,59.7
3939,2,Lamentable - We bought an inflatable canoe 4 years ago and have hardly used it.,1,2020-08-13,trustpilot,negative,0.967257559299469,Order Issue,43.88,Delivery Issue,36.37
4111,2,WELL DONE! To rediscover local stores... - No respect for the customer .....,2,2021-08-12,trustpilot,negative,0.9820814728736876,Customer Service Issue,53.51,Stock Problem,62.19
3940,2,Very disappointed with the delivery service he... - ( Maximum 6 times ) because even deflated it's still bulky to transport .,2,2020-08-13,trustpilot,negative,0.9816886186599731,Order Issue,69.47,Delivery Issue,65.61
3941,2,"I must point out that the few times we used it, we inflated it with a small foot pump and that it took us more than an hour.",1,2020-08-13,trustpilot,neutral,0.7153878211975098,Not Bad,69.62,OK,58.71
3942,2,"to be avoided as much as possible - On the 7th use, we realized that the inner fabric was totally shredded!",1,2020-08-12,trustpilot,negative,0.960258960723877,Order Issue,51.16,Delivery Issue,32.82
3943,2,always satisfied with decat - A real massacre .,5,2020-08-12,trustpilot,negative,0.9757434725761414,Order Issue,57.25,Not corresponding,34.48
3945,2,"Very satisfied with my shoes from... - Result : After one week , Call on the answering machine ,",5,2020-08-10,trustpilot,positive,0.9787737727165222,Delivery,41.06,Fast Delivery,55.22
3946,2,one scooter for the price of two - Sorry Nothing we can do. ( End of discussion),1,2020-08-10,trustpilot,negative,0.8103419542312622,Order Issue,68.44,Expensive,47.7
3947,2,Poor SERVICE - It's a shame.,1,2020-08-10,trustpilot,negative,0.9822506308555604,Order Issue,56.45,Delivery Issue,46.15
3948,2,This particular decathlon is terrible - Philippe Isselin,1,2020-08-08,trustpilot,negative,0.9806852340698242,Politics Issue,54.84,Foreign Policies,55.69
3950,2,2 internet orders because their products are never available in store! The 2 internet orders bellowed!,2,2020-08-05,trustpilot,negative,0.970311999320984,Order Issue,82.2,Delivery Issue,33.37
3951,2,"""Absolutely worthless company - Status """"in preparation"""" for several days only to have to cancel and place the order again.""",1,2020-08-04,trustpilot,negative,0.9798694849014282,Order Issue,70.78,Stock Problem,35.94
3952,2,I'm disappointed and jaded! I will never buy anything from them again! Nul nul nul!!!,1,2020-08-04,trustpilot,negative,0.9834483861923218,Order Issue,53.65,Not corresponding,45.81
3953,2,Don't buy from their website - I'm a good customer of Decathlon stores.,1,2021-12-03,trustpilot,positive,0.6222753524780273,Corresponding,39.46,Good Quality,52.1
3954,2,"To give a gift, we ordered on their website (order of 80 euros, FR5363313571). Delivery to family home.",2,2021-12-01,trustpilot,neutral,0.6884121894836426,Good,51.78,Service Good,43.86
3955,2,A pleasant surprise - But the deliveryman didn't deliver.,5,2021-11-30,trustpilot,negative,0.3853819072246551,Order Issue,65.29,Delivery Issue,65.12
3958,2,Super welcome and top salesman! - The beginning of the galere ...,5,2021-11-24,trustpilot,positive,0.9925158619880676,Corresponding,45.61,Corresponding,63.82
3964,2,"Great disappointment , - In short, flouts all the terms of the sales/return conditions...",1,2021-11-17,trustpilot,negative,0.9813705086708068,Order Issue,42.34,Not corresponding,44.14
3967,2,"I was supposed to receive the order... - Hello,",1,2021-11-16,trustpilot,neutral,0.8987913131713867,Not Bad,67.24,Foreign Policies,32.45
3968,2,The store is very spacious and tidy and you can find what you're looking for. The sales staff are smiling and pleasant.,5,2021-11-09,trustpilot,positive,0.9923890233039856,Staff,64.65,Correct,51.51
3969,2,For sportswear - I recommend it.,5,2021-11-09,trustpilot,positive,0.9712873697280884,Corresponding,43.45,Good Quality,81.51
3970,2,Such a good experience - I had no problem refunding the price of the gourd (4€) that I wasn't satisfied with because it leaked.,5,2021-11-08,trustpilot,positive,0.7864105105400085,Delivery,40.82,Fast Delivery,42.41
3971,2,£250 tent with known faults must be recalled for refunds. Not acceptable. It flooded. - SAV super,1,2022-11-08,trustpilot,negative,0.964226007461548,Order Issue,52.42,Delivery Issue,38.14
3972,2,Decent - Decent products but not the best quality.,3,2020-09-09,trustpilot,negative,0.9321461915969848,Order Issue,68.73,Delivery Issue,38.18
3974,2,Service after sales for bicycles - customer service available every other day...,1,2020-09-07,trustpilot,neutral,0.9299927353858948,Good,78.58,Average Service,34.57
3975,2,The service after sales for bicycles in the Decatlhon Anderlecht is very bad and inappropriate.,1,2020-09-04,trustpilot,negative,0.9815265536308287,Customer Service Issue,56.12,Stock Problem,51.02
3976,2,Decathlon Tel-Aviv,5,2020-09-03,trustpilot,neutral,0.9542463421821594,Not Bad,55.99,RAS,41.31
3978,2,I suggested to the attendant to leave the bike and they send me an sms when is ready and they don't accept.,3,2020-08-31,trustpilot,negative,0.8148647546768188,Customer Service Issue,57.6,Staff Issue,66.93
3979,2,Disastrous experience - I am REALLY disappointed with the service of Decatlhon and will never buy a bicycle there again.,1,2020-08-28,trustpilot,negative,0.9832977056503296,Customer Service Issue,64.77,Staff Issue,38.18
3980,2,This seems to be a company that is selling well beyond its capability to supply.  I would not use them again.,1,2020-08-26,trustpilot,negative,0.9802170395851136,Order Issue,66.13,Delivery Issue,54.87
3984,2,Delivery ok despite negative reviews. No pb for me - Waiting more than 20 minutes,5,2020-08-20,trustpilot,negative,0.9277029037475586,Order Issue,68.16,Delivery Issue,24.44
3986,2,Very good value for money! -,4,2021-10-31,trustpilot,positive,0.98649662733078,Staff,36.23,Good,51.21
3987,2,"Deceptive advertising - October 27, 2021",1,2021-10-31,trustpilot,negative,0.9552745819091796,Order Issue,41.91,Not corresponding,58.79
3988,2,No communication - Misleading advertising,1,2021-10-30,trustpilot,negative,0.9750518202781676,Order Issue,51.46,Not corresponding,60.07
3989,2,Worst customer Support - Who says you can bring back used bikes for trade-in in exchange for vouchers?,1,2021-10-27,trustpilot,negative,0.9785787463188172,Customer Service Issue,46.91,Stock Problem,37.9
3990,2,I am satisfied - I took two back to buy two new ones,5,2021-10-27,trustpilot,positive,0.987246036529541,Delivery,58.18,Fast Delivery,41.92
3994,2,I am very disappointed - Thank you for your service. The delivery is very fast.,1,2021-10-21,trustpilot,negative,0.9432064890861512,Customer Service Issue,47.93,Staff Issue,41.81
3995,2,A lack of communication - Order FR247464516,2,2022-12-03,trustpilot,negative,0.962859034538269,Order Issue,66.48,Delivery Issue,28.12
3996,2,Lots of general products but not... - Thank you,4,2021-10-19,trustpilot,neutral,0.7972646951675415,Good,54.72,Service Good,34.15
3997,2,I really like Decathlon -,5,2021-10-19,trustpilot,positive,0.9914098381996156,Corresponding,67.41,Not Bad,53.9
3998,2,"Decathlon ZAC d Augny - October 26, 2021",2,2021-10-19,trustpilot,neutral,0.9683343768119812,Not Bad,70.42,RAS,49.79
3999,2,Why is the delivery so slow - the best sportswear chain. Unbeatable value for money and a warm welcome.,1,2021-10-18,trustpilot,positive,0.8818185925483704,Delivery,59.75,Correct,31.29
4000,2,Prices are not the same between... - Order on 11/10/2021 for delivery on 13/10.,2,2021-10-18,trustpilot,neutral,0.9358009099960328,Not Bad,51.76,Average Service,39.23
4003,2,Luckily PAYPAL is there because if I had paid by credit card I would never have received a refund...,1,2021-10-14,trustpilot,neutral,0.5959518551826477,Not Bad,70.18,Foreign Policies,22.96
4004,2,The worst web site ever. - HONEST process...,1,2021-10-13,trustpilot,negative,0.9834670424461364,Order Issue,38.92,Stock Problem,36.05
4005,2,"I confirm the great stupidity of... - From now on, I will boycott this store in favor of Inter Sport or Go Sport ....  ",1,2021-10-12,trustpilot,negative,0.9785480499267578,Order Issue,41.57,Stock Problem,28.72
4006,2,"Unscrupulous thieves - Hello,",1,2020-10-01,trustpilot,negative,0.9770463109016418,Order Issue,60.37,Stock Problem,32.7
9034,3,ATTENZIONE!! - Has this ever happened to you?,1,2022-06-15,trustpilot,neutral,0.9675588011741638,Good,55.5,RAS,78.87
4010,2,Bad experience with Alex Decathlon staff... - Last time I buy from these crooks!,1,2020-09-27,trustpilot,negative,0.9828648567199708,Order Issue,58.71,Staff Problem,59.05
